uuid,displayname,displayIcon,contentTierUuid,language
9bba8d9a-461e-9783-fcb7-f1a92192fb3a,Varnish Bulldog,https://media.valorant-api.com/weaponskins/9bba8d9a-461e-9783-fcb7-f1a92192fb3a/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
3d71065e-4f0b-19a8-26d5-129cddeb013b,Task Force 809 Phantom,https://media.valorant-api.com/weaponskins/3d71065e-4f0b-19a8-26d5-129cddeb013b/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
499acf05-4f79-e345-3714-57bf7aa163ea,RGX 11z Pro Phantom,https://media.valorant-api.com/weaponskins/499acf05-4f79-e345-3714-57bf7aa163ea/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
fac0cea1-45a9-1549-c120-af8f0150e562,Xenohunter Phantom,https://media.valorant-api.com/weaponskins/fac0cea1-45a9-1549-c120-af8f0150e562/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
0acbabbe-4f4c-f643-284b-f69029abb54e,VALORANT GO! Vol. 1 Phantom,https://media.valorant-api.com/weaponskins/0acbabbe-4f4c-f643-284b-f69029abb54e/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
4eb45d71-4fa4-be4f-7409-cf92123f1d22,Radiant Entertainment System Phantom,https://media.valorant-api.com/weaponskins/4eb45d71-4fa4-be4f-7409-cf92123f1d22/displayicon.png,411e4a55-4e59-7757-41f0-86a53f101bb5,id-ID
7ae63121-4cf0-b4db-00ed-eb8ef05572b1,Gaia's Vengeance Phantom,https://media.valorant-api.com/weaponskins/7ae63121-4cf0-b4db-00ed-eb8ef05572b1/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
980fa063-436e-e51f-c38d-70a5b93a0f1c,Spectrum Phantom,https://media.valorant-api.com/weaponskins/980fa063-436e-e51f-c38d-70a5b93a0f1c/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
d556b1c2-46fa-fca4-0516-5c887fd2352a,Piedra del Sol Phantom,https://media.valorant-api.com/weaponskins/d556b1c2-46fa-fca4-0516-5c887fd2352a/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
052a0ba8-48a5-acd4-f989-87b067140b35,Composite Phantom,https://media.valorant-api.com/weaponskins/052a0ba8-48a5-acd4-f989-87b067140b35/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8c72ae0b-4357-1a75-ad62-fbaec7b64f92,Champions 2022 Phantom,https://media.valorant-api.com/weaponskins/8c72ae0b-4357-1a75-ad62-fbaec7b64f92/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
4bdf9f7c-4957-ff27-6e2c-f4acbbcf1ce5,Tactiplay Phantom,https://media.valorant-api.com/weaponskins/4bdf9f7c-4957-ff27-6e2c-f4acbbcf1ce5/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
2371d9e1-498c-1ad1-4f10-d1a339c7fda2,Radiant Crisis 001 Phantom,https://media.valorant-api.com/weaponskins/2371d9e1-498c-1ad1-4f10-d1a339c7fda2/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
57f91d68-4cda-76c0-c258-7ba507cd6f87,Nebula Phantom,https://media.valorant-api.com/weaponskins/57f91d68-4cda-76c0-c258-7ba507cd6f87/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
ed3ac995-4fd1-3079-27aa-4aab84447833,Undercity Phantom,https://media.valorant-api.com/weaponskins/ed3ac995-4fd1-3079-27aa-4aab84447833/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
25a7f0f2-4bce-7e45-b4b0-ca9264f5dfcc,Glitchpop Phantom,https://media.valorant-api.com/weaponskins/25a7f0f2-4bce-7e45-b4b0-ca9264f5dfcc/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
2aac8bb3-4cfa-b806-21e4-5a8e9904caa4,ChronoVoid Phantom,https://media.valorant-api.com/weaponskins/2aac8bb3-4cfa-b806-21e4-5a8e9904caa4/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
43da7fa1-4b01-7e91-d68c-85b0f63c0d8f,Emberclad Phantom,https://media.valorant-api.com/weaponskins/43da7fa1-4b01-7e91-d68c-85b0f63c0d8f/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
2d1472fd-458c-515a-c4e4-ceaa50c84187,Abyssal Phantom,https://media.valorant-api.com/weaponskins/2d1472fd-458c-515a-c4e4-ceaa50c84187/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
3a091315-4e87-31d5-7cdb-27804a177fd2,Doodle Buds Phantom,https://media.valorant-api.com/weaponskins/3a091315-4e87-31d5-7cdb-27804a177fd2/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
5eec4ce6-443d-e9b5-4c5b-2b967d426bd3,Singularity Phantom,https://media.valorant-api.com/weaponskins/5eec4ce6-443d-e9b5-4c5b-2b967d426bd3/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
cd07ba8f-4dae-0410-582e-71acdef102ce,Sarmad Phantom,https://media.valorant-api.com/weaponskins/cd07ba8f-4dae-0410-582e-71acdef102ce/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8db507b5-4d57-96e0-000e-2d8c8af79550,Rush Phantom,,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
4b73b610-4096-60c1-1969-f2b05b53fa43,Chromedek Phantom,https://media.valorant-api.com/weaponskins/4b73b610-4096-60c1-1969-f2b05b53fa43/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
a17d4eeb-46e5-a041-ae7b-a2841ac6b36e,Velocity Phantom,https://media.valorant-api.com/weaponskins/a17d4eeb-46e5-a041-ae7b-a2841ac6b36e/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
f7a779db-4835-6561-ce1a-d1921a24de46,Team Ace Phantom,https://media.valorant-api.com/weaponskins/f7a779db-4835-6561-ce1a-d1921a24de46/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
d34edafc-4e48-b2d7-6163-08bf054d3d80,Topotek Phantom,https://media.valorant-api.com/weaponskins/d34edafc-4e48-b2d7-6163-08bf054d3d80/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
52417dc8-48b7-111a-b63b-5db108b2e63a,Neo Frontier Phantom,https://media.valorant-api.com/weaponskins/52417dc8-48b7-111a-b63b-5db108b2e63a/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
98c9bc4e-4fb3-206f-3f6b-06a17b53e95b,Soulstrife Phantom,https://media.valorant-api.com/weaponskins/98c9bc4e-4fb3-206f-3f6b-06a17b53e95b/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
34560475-4eaa-d2be-b37f-908463413482,Primordium Phantom,https://media.valorant-api.com/weaponskins/34560475-4eaa-d2be-b37f-908463413482/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
44b7b110-46bf-ccbb-2613-29a5df296461,Prime//2.0 Phantom,https://media.valorant-api.com/weaponskins/44b7b110-46bf-ccbb-2613-29a5df296461/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
c38dced0-454d-d296-522e-6f8643decd3b,Avalanche Phantom,https://media.valorant-api.com/weaponskins/c38dced0-454d-d296-522e-6f8643decd3b/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
2f1da068-4779-d711-85ae-90840f0e38fa,Bound Phantom,https://media.valorant-api.com/weaponskins/2f1da068-4779-d711-85ae-90840f0e38fa/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
6586a7db-4041-6a29-f37c-d6817657caa5,Prism Phantom,https://media.valorant-api.com/weaponskins/6586a7db-4041-6a29-f37c-d6817657caa5/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
a903e567-480f-a3f9-adb8-1da714a2d63c,Serenity Phantom,https://media.valorant-api.com/weaponskins/a903e567-480f-a3f9-adb8-1da714a2d63c/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
5b43d27b-419c-f2bc-53fe-d7829dad46b3,Ruination Phantom,https://media.valorant-api.com/weaponskins/5b43d27b-419c-f2bc-53fe-d7829dad46b3/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
e13afe1e-4734-2094-fee8-9db016e4d54a,Kingdom Phantom,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8f82cff0-44b9-b792-8dd2-b2be8538421b,Kohaku & Matsuba Phantom,https://media.valorant-api.com/weaponskins/8f82cff0-44b9-b792-8dd2-b2be8538421b/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8d3ead4a-4421-f1f2-4292-ecac859fc135,Smite Phantom,https://media.valorant-api.com/weaponskins/8d3ead4a-4421-f1f2-4292-ecac859fc135/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
228192a7-4d45-0a11-1439-b8b110141a43,Daydreams Phantom,https://media.valorant-api.com/weaponskins/228192a7-4d45-0a11-1439-b8b110141a43/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
b294ba9c-4e05-ebb4-b2be-4e8799ee3fc7,RDVR Phantom,https://media.valorant-api.com/weaponskins/b294ba9c-4e05-ebb4-b2be-4e8799ee3fc7/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8c0cc1e8-4c1b-20a0-122d-16b4334d1b80,Celestial Phantom,https://media.valorant-api.com/weaponskins/8c0cc1e8-4c1b-20a0-122d-16b4334d1b80/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
f2531d6f-40d8-ad18-4e74-ed812e0a6b1f,Magepunk Phantom,https://media.valorant-api.com/weaponskins/f2531d6f-40d8-ad18-4e74-ed812e0a6b1f/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
13f553a1-4124-7c29-05e9-e7932fdeabb6,Spline Phantom,https://media.valorant-api.com/weaponskins/13f553a1-4124-7c29-05e9-e7932fdeabb6/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
2e3538f1-450f-cfe6-f93e-73862cd39314,Minima Phantom,https://media.valorant-api.com/weaponskins/2e3538f1-450f-cfe6-f93e-73862cd39314/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
41892314-4a99-0048-1838-e38cd680ea26,Galleria Phantom,,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
25824735-478d-30b7-8fc9-95b1999f9d3b,Silvanus Phantom,https://media.valorant-api.com/weaponskins/25824735-478d-30b7-8fc9-95b1999f9d3b/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
e86bf7e4-4dd3-fbee-533b-fa875344bbaf,Ion Phantom,https://media.valorant-api.com/weaponskins/e86bf7e4-4dd3-fbee-533b-fa875344bbaf/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
36791b03-452d-8dad-0091-898cc28d2196,Oni Phantom,https://media.valorant-api.com/weaponskins/36791b03-452d-8dad-0091-898cc28d2196/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
762aca85-4bf4-73a5-932a-2aa8407c31b3,9 Lives Phantom,https://media.valorant-api.com/weaponskins/762aca85-4bf4-73a5-932a-2aa8407c31b3/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
3a204da4-4aa4-d02f-73a0-55867bc8d501,Hue Shift Phantom,https://media.valorant-api.com/weaponskins/3a204da4-4aa4-d02f-73a0-55867bc8d501/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
56f075b7-4171-a977-90ac-d5ad786f1478,Aero Phantom,https://media.valorant-api.com/weaponskins/56f075b7-4171-a977-90ac-d5ad786f1478/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
909daea4-49ab-7b99-46fb-aa8c9e6fd837,Artisan Phantom,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
9877d50b-43b1-837a-802a-bf8a3b98e2dd,Protocol 781-A Phantom,https://media.valorant-api.com/weaponskins/9877d50b-43b1-837a-802a-bf8a3b98e2dd/displayicon.png,411e4a55-4e59-7757-41f0-86a53f101bb5,id-ID
29665396-4dc8-c409-5e38-228949690f1e,Lightwave Phantom,https://media.valorant-api.com/weaponskins/29665396-4dc8-c409-5e38-228949690f1e/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
fff73ad4-4d46-a6d9-43f1-51b633845434,Skin Favorit Acak,https://media.valorant-api.com/weaponskins/fff73ad4-4d46-a6d9-43f1-51b633845434/displayicon.png,,id-ID
8588c8ff-47a5-3900-0518-d6a80b31ba35,Orion Phantom,https://media.valorant-api.com/weaponskins/8588c8ff-47a5-3900-0518-d6a80b31ba35/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
a8652d02-458c-461c-8aa8-b7a520455023,Sentinels of Light Phantom,https://media.valorant-api.com/weaponskins/a8652d02-458c-461c-8aa8-b7a520455023/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
80b755a5-4fce-0529-8678-969eab271efe,Shellspire Phantom,https://media.valorant-api.com/weaponskins/80b755a5-4fce-0529-8678-969eab271efe/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
a74f77fd-4e69-f16e-b1eb-ceb5198f423d,Snowfall Phantom,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
044b28ba-4c3b-d315-140d-d9a249da5567,Reaver Phantom,https://media.valorant-api.com/weaponskins/044b28ba-4c3b-d315-140d-d9a249da5567/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
d67b929f-4431-61c0-286e-3ebf3d11c4af,Recon Phantom,https://media.valorant-api.com/weaponskins/d67b929f-4431-61c0-286e-3ebf3d11c4af/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
1f835677-4ed7-fec2-6b80-c3ac384323f6,Infinity Phantom,https://media.valorant-api.com/weaponskins/1f835677-4ed7-fec2-6b80-c3ac384323f6/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
fb86d3b7-45f2-6a97-c468-51ab29cb4a04,Reverie Phantom,https://media.valorant-api.com/weaponskins/fb86d3b7-45f2-6a97-c468-51ab29cb4a04/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
337cb216-4a6e-d85d-88c2-f29ab317784c,Phantom Standar,https://media.valorant-api.com/weaponskins/337cb216-4a6e-d85d-88c2-f29ab317784c/displayicon.png,,id-ID
034de367-470f-28e3-26e3-dfaa8e598acc,Fortune's Hand Phantom,https://media.valorant-api.com/weaponskins/034de367-470f-28e3-26e3-dfaa8e598acc/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
e0cf9566-452c-1501-43b1-778e69c60dbf,Tigris Phantom,https://media.valorant-api.com/weaponskins/e0cf9566-452c-1501-43b1-778e69c60dbf/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
59af9c5d-43ee-1360-f3a7-a9a6ff6e478b,BlastX Phantom,https://media.valorant-api.com/weaponskins/59af9c5d-43ee-1360-f3a7-a9a6ff6e478b/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
a5c64455-4fd0-9207-fc97-e086af99a2a6,Winterwunderland Phantom,https://media.valorant-api.com/weaponskins/a5c64455-4fd0-9207-fc97-e086af99a2a6/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
6c9206df-444d-8c81-789f-02af9b99ad61,MK.VII Liberty Judge,https://media.valorant-api.com/weaponskins/6c9206df-444d-8c81-789f-02af9b99ad61/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
d7717613-4ef6-b314-6a95-9e8a1ee603bf,Piedra del Sol Judge,https://media.valorant-api.com/weaponskins/d7717613-4ef6-b314-6a95-9e8a1ee603bf/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
e413125e-40c6-cccd-de35-f28e34c57442,Undercity Judge,https://media.valorant-api.com/weaponskins/e413125e-40c6-cccd-de35-f28e34c57442/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
28a659a4-439e-fcd0-6236-d39979ee5c51,Glitchpop Judge,https://media.valorant-api.com/weaponskins/28a659a4-439e-fcd0-6236-d39979ee5c51/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
4d2ec3f4-446e-a501-74d8-5ab750f50984,ChronoVoid Judge,https://media.valorant-api.com/weaponskins/4d2ec3f4-446e-a501-74d8-5ab750f50984/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
0221b120-444b-6d1b-fc50-e4a98e470eb2,Elderflame Judge,https://media.valorant-api.com/weaponskins/0221b120-444b-6d1b-fc50-e4a98e470eb2/displayicon.png,411e4a55-4e59-7757-41f0-86a53f101bb5,id-ID
e661e655-421f-0f19-3092-c8a668036ac4,Imperium Judge,https://media.valorant-api.com/weaponskins/e661e655-421f-0f19-3092-c8a668036ac4/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,id-ID
f6db3976-4c70-c3bf-01f8-dca6d335319a,Rush Judge,,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
fdf7fef7-43db-9409-be4c-44bc0b5084f6,Team Ace Judge,https://media.valorant-api.com/weaponskins/fdf7fef7-43db-9409-be4c-44bc0b5084f6/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
ce38c32d-43e6-e840-3981-668454383e22,Shimmer Judge,https://media.valorant-api.com/weaponskins/ce38c32d-43e6-e840-3981-668454383e22/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
fbd23fdf-4d7b-8a50-afa5-c3ad6e7266e5,.EXE Judge,,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
4fd7995b-492c-7cfd-36f8-a68ddf07f3e5,Digihex Judge,https://media.valorant-api.com/weaponskins/4fd7995b-492c-7cfd-36f8-a68ddf07f3e5/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
37735cf0-4c4f-6efd-6222-8582622d68a0,Goldwing Judge,https://media.valorant-api.com/weaponskins/37735cf0-4c4f-6efd-6222-8582622d68a0/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
3d8f9c7d-4259-4710-1f94-0fbc4f25035c,Hydrodip Judge,https://media.valorant-api.com/weaponskins/3d8f9c7d-4259-4710-1f94-0fbc4f25035c/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
400d71b1-4090-6abf-224e-21938569fe24,Outpost Judge,https://media.valorant-api.com/weaponskins/400d71b1-4090-6abf-224e-21938569fe24/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
1c7e4522-49f7-4125-a7ca-1f8c943c804e,Bound Judge,https://media.valorant-api.com/weaponskins/1c7e4522-49f7-4125-a7ca-1f8c943c804e/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
1fc3f066-4211-d65a-42ab-b287c6bb2448,Prism III Judge,https://media.valorant-api.com/weaponskins/1fc3f066-4211-d65a-42ab-b287c6bb2448/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
3a1c857a-4671-0667-8efe-ee90b8ba1e5a,Serenity Judge,https://media.valorant-api.com/weaponskins/3a1c857a-4671-0667-8efe-ee90b8ba1e5a/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
da3cedea-4f2e-c501-ec79-438433ffabdf,Kohaku & Matsuba Judge,https://media.valorant-api.com/weaponskins/da3cedea-4f2e-c501-ec79-438433ffabdf/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
5324bc65-44aa-1a16-ede4-0e9b56f35d0e,Smite Judge,https://media.valorant-api.com/weaponskins/5324bc65-44aa-1a16-ede4-0e9b56f35d0e/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
fab8bdfa-49c1-dfe1-5a15-538dc3f288af,Daydreams Judge,https://media.valorant-api.com/weaponskins/fab8bdfa-49c1-dfe1-5a15-538dc3f288af/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
0cba5a5f-41ab-ed7d-158e-4fb92ab25c47,Iridian Thorn Judge,https://media.valorant-api.com/weaponskins/0cba5a5f-41ab-ed7d-158e-4fb92ab25c47/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
57ad1e5d-4289-4de0-7926-899cef10db37,Celestial Judge,https://media.valorant-api.com/weaponskins/57ad1e5d-4289-4de0-7926-899cef10db37/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
5237cfca-4d83-6190-a7f9-d2bdc117ea67,Luxe Judge,https://media.valorant-api.com/weaponskins/5237cfca-4d83-6190-a7f9-d2bdc117ea67/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
0b8816a2-42ad-9353-c591-f7863981d7fe,Coalition: Cobra Judge,https://media.valorant-api.com/weaponskins/0b8816a2-42ad-9353-c591-f7863981d7fe/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
5e342c5c-4757-4c4e-ca7c-a4b97930308b,Crimsonbeast Judge,https://media.valorant-api.com/weaponskins/5e342c5c-4757-4c4e-ca7c-a4b97930308b/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
5d217dd0-4f2c-cfca-274e-3f8f9d518b13,POLYfox Judge,https://media.valorant-api.com/weaponskins/5d217dd0-4f2c-cfca-274e-3f8f9d518b13/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
a913d712-4c29-d7f4-0f8a-d790e023ba3c,Divine Swine Judge,https://media.valorant-api.com/weaponskins/a913d712-4c29-d7f4-0f8a-d790e023ba3c/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
ba93a991-407f-0c47-2d26-72a4196b4164,Jigsaw Judge,https://media.valorant-api.com/weaponskins/ba93a991-407f-0c47-2d26-72a4196b4164/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
8e27a0b3-4dc9-e2a7-e33a-29a616efc244,Sensation Judge,https://media.valorant-api.com/weaponskins/8e27a0b3-4dc9-e2a7-e33a-29a616efc244/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
68f2e92e-4c94-8104-ed99-03925bbc71e8,Skin Favorit Acak,https://media.valorant-api.com/weaponskins/68f2e92e-4c94-8104-ed99-03925bbc71e8/displayicon.png,,id-ID
00947f74-4daa-dd59-32cb-4fa1ac6611af,Silhouette Judge,https://media.valorant-api.com/weaponskins/00947f74-4daa-dd59-32cb-4fa1ac6611af/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
a07941d7-42dc-5083-97a1-af850ca6fa26,Snowfall Judge,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
acd26127-48ff-8b9e-7ba6-b989af8a4b24,Judge Standar,https://media.valorant-api.com/weaponskins/acd26127-48ff-8b9e-7ba6-b989af8a4b24/displayicon.png,,id-ID
91cea710-495b-fd95-9e7a-6c928a0c5449,Tilde Judge,https://media.valorant-api.com/weaponskins/91cea710-495b-fd95-9e7a-6c928a0c5449/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
4b77be03-4410-1ac5-0b9e-82b326cd990f,Gridcrash Judge,https://media.valorant-api.com/weaponskins/4b77be03-4410-1ac5-0b9e-82b326cd990f/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
03751fa0-46db-0df3-b8cb-99adf373ecda,Convex Judge,https://media.valorant-api.com/weaponskins/03751fa0-46db-0df3-b8cb-99adf373ecda/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
87591a69-47c1-a052-ba85-33a8097a0b07,Varnish Judge,https://media.valorant-api.com/weaponskins/87591a69-47c1-a052-ba85-33a8097a0b07/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
613152c2-47cf-be72-9b45-b6958117b220,Altitude Bucky,https://media.valorant-api.com/weaponskins/613152c2-47cf-be72-9b45-b6958117b220/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
0666931c-4580-efd0-af47-afb9f2f72e55,Xenohunter Bucky,https://media.valorant-api.com/weaponskins/0666931c-4580-efd0-af47-afb9f2f72e55/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
892b5053-4c0b-149e-38d0-c3a8d6f24384,Gaia's Vengeance Bucky,https://media.valorant-api.com/weaponskins/892b5053-4c0b-149e-38d0-c3a8d6f24384/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
001e4ce2-4b30-8203-365a-828e2e3a5826,Piedra del Sol Bucky,https://media.valorant-api.com/weaponskins/001e4ce2-4b30-8203-365a-828e2e3a5826/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
96495eb3-40db-cb5b-1c69-17a3dde58ee3,Origin Bucky,https://media.valorant-api.com/weaponskins/96495eb3-40db-cb5b-1c69-17a3dde58ee3/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
31072cda-4041-b4f0-119a-3692ea598321,Radiant Crisis 001 Bucky,https://media.valorant-api.com/weaponskins/31072cda-4041-b4f0-119a-3692ea598321/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
1322a9a8-49ad-bc3a-2319-fb866e21334c,Red Alert Bucky,https://media.valorant-api.com/weaponskins/1322a9a8-49ad-bc3a-2319-fb866e21334c/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
aa6162a5-4c73-1c6f-5c69-9b9082e321fd,Surge Bucky,https://media.valorant-api.com/weaponskins/aa6162a5-4c73-1c6f-5c69-9b9082e321fd/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
4a1d582d-4c3b-6595-57b6-e3b2cf0ee543,Topotek Bucky,https://media.valorant-api.com/weaponskins/4a1d582d-4c3b-6595-57b6-e3b2cf0ee543/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
82204cf0-4a3d-2802-6eb9-9eac53472a3f,.SYS Bucky,https://media.valorant-api.com/weaponskins/82204cf0-4a3d-2802-6eb9-9eac53472a3f/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
d493bec2-4e3f-19cd-8363-b1921489413c,Horizon Bucky,https://media.valorant-api.com/weaponskins/d493bec2-4e3f-19cd-8363-b1921489413c/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,id-ID
8f26c1e0-46b7-72d2-8307-11b03f3332f2,Monarch Bucky,https://media.valorant-api.com/weaponskins/8f26c1e0-46b7-72d2-8307-11b03f3332f2/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
50b0db3d-46a9-5c2f-2e57-7fbeedf30362,Hydrodip Bucky,https://media.valorant-api.com/weaponskins/50b0db3d-46a9-5c2f-2e57-7fbeedf30362/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,id-ID
89eebdb1-4df6-0a1d-8988-f495cca4badb,Prime//2.0 Bucky,https://media.valorant-api.com/weaponskins/89eebdb1-4df6-0a1d-8988-f495cca4badb/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,id-ID
